2019-06-10 13:13:28.582935: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 13:13:28.583182: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a04680 executing computations on platform Host. Devices:
2019-06-10 13:13:28.583216: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 13:13:28.752302: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 13:13:28.752786: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a03fa0 executing computations on platform CUDA. Devices:
2019-06-10 13:13:28.752816: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 13:13:28.753137: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 13:13:28.753175: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 13:13:29.193916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 13:13:29.193982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 13:13:29.193995: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 13:13:29.194273: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:12<00:00, 12.30s/it]
dataset has 2451515 tokens
Training...
2019-06-10 13:14:26.402194: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 8.74] loss=3.12 avg=3.12
I'm watching tv it's
<|endoftext|>

i'd rather my hair
 than be shaven I'm too fat
to be shaven lol
<|endoftext|>

If you're not feeling
 like going somewhere it's fine
to stay home and play
<|endoftext|>

People that take so
 long to respond to texts aren't
going to leave so
<|endoftext|>

The only thing better
 than being in love is to
be the owner
<|endoftext|>

I'm sorry you feel
 that way you should just call me back
I'm going to work
<|endoftext|>

Sleeping with a
 headache because someone
doesn't let you sleep
<|endoftext|>

No more crying
 because I have enough tears
right now to feed my cats
<|endoftext|>

It's the perfect
 time for me and I'm so ready
for her in my life
<|endoftext|>

He needs a man who
 can get up early to
work and never get up
<|endoftext|>

We should have had an
 ice cream delivery man
instead of a truck
<|endoftext|>

A woman who gets
 up early is a rare breed
not in the typical
<|endoftext|>

i don't want to eat
 anything you can't find on
the menu or a
<|endoftext|>

I can't remember
 the last time i even smoked
a weed i was there
<|endoftext|>

People really don't
 care why you are here so I
don't remember right
<|endoftext|>

We're going to see
 a lot of people in
this election
<|endoftext|>

It's okay to be
 angry sometimes when somebody
uselessly hurt you
<|endoftext|>

The biggest fear in
 life is that you won't be
around for the long
<|endoftext|>

A lot of people
 should come clean and apologize
for all the shit they
<|endoftext|>



[1300 | 2446.69] loss=2.36 avg=2.29
[1301 | 2448.33] loss=2.39 avg=2.30
[1302 | 2449.96] loss=2.44 avg=2.30
[1303 | 2451.60] loss=2.26 avg=2.30
[1304 | 2453.23] loss=2.05 avg=2.29
[1305 | 2454.87] loss=2.09 avg=2.29
[1306 | 2456.50] loss=2.34 avg=2.29
[1307 | 2458.14] loss=2.33 avg=2.29
[1308 | 2459.76] loss=2.25 avg=2.29
[1309 | 2461.40] loss=2.04 avg=2.29
[1310 | 2463.03] loss=2.13 avg=2.29
[1311 | 2464.66] loss=2.38 avg=2.29
[1312 | 2466.29] loss=2.08 avg=2.29
[1313 | 2467.92] loss=2.07 avg=2.29
[1314 | 2469.55] loss=2.54 avg=2.29
[1315 | 2471.18] loss=2.20 avg=2.29
[1316 | 2472.81] loss=2.24 avg=2.29
[1317 | 2474.44] loss=2.20 avg=2.29
[1318 | 2476.07] loss=2.22 avg=2.28
[1319 | 2477.70] loss=2.36 avg=2.29
[1320 | 2479.33] loss=2.33 avg=2.29
[1321 | 2480.96] loss=2.35 avg=2.29
[1322 | 2482.59] loss=2.12 avg=2.28
[1323 | 2484.23] loss=2.34 avg=2.29
[1324 | 2485.86] loss=2.29 avg=2.29
[1325 | 2487.50] loss=2.26 avg=2.29
[1326 | 2489.13] loss=2.21 avg=2.28
[1327 | 2490.76] loss=2.32 avg=2.28
[1328 | 2492.40] loss=2.07 avg=2.28
[1329 | 2494.03] loss=2.41 avg=2.28
[1330 | 2495.67] loss=2.32 avg=2.28
[1331 | 2497.31] loss=2.17 avg=2.28
[1332 | 2498.95] loss=2.35 avg=2.28
[1333 | 2500.58] loss=2.12 avg=2.28
[1334 | 2502.23] loss=2.26 avg=2.28
[1335 | 2503.86] loss=2.44 avg=2.28
[1336 | 2505.50] loss=2.05 avg=2.28
[1337 | 2507.14] loss=2.27 avg=2.28
[1338 | 2508.78] loss=2.45 avg=2.28
[1339 | 2510.42] loss=2.15 avg=2.28
[1340 | 2512.05] loss=2.21 avg=2.28
[1341 | 2513.69] loss=2.29 avg=2.28
[1342 | 2515.33] loss=2.56 avg=2.28
[1343 | 2516.97] loss=2.19 avg=2.28
[1344 | 2518.62] loss=2.23 avg=2.28
[1345 | 2520.26] loss=2.00 avg=2.28
[1346 | 2521.90] loss=2.13 avg=2.28
[1347 | 2523.53] loss=2.19 avg=2.28
[1348 | 2525.17] loss=2.39 avg=2.28
[1349 | 2526.81] loss=2.14 avg=2.28
[1350 | 2528.45] loss=2.44 avg=2.28
[1351 | 2530.09] loss=2.30 avg=2.28
[1352 | 2531.74] loss=2.21 avg=2.28
[1353 | 2533.38] loss=2.29 avg=2.28
[1354 | 2535.02] loss=2.20 avg=2.28
[1355 | 2536.66] loss=2.33 avg=2.28
[1356 | 2538.30] loss=2.35 avg=2.28
[1357 | 2539.94] loss=2.27 avg=2.28
[1358 | 2541.59] loss=2.23 avg=2.28
[1359 | 2543.24] loss=2.20 avg=2.28
[1360 | 2544.89] loss=2.35 avg=2.28
[1361 | 2546.53] loss=2.24 avg=2.28
[1362 | 2548.17] loss=2.26 avg=2.28
[1363 | 2549.81] loss=2.21 avg=2.28
[1364 | 2551.45] loss=2.23 avg=2.28
[1365 | 2553.10] loss=2.18 avg=2.28
[1366 | 2554.75] loss=2.33 avg=2.28
[1367 | 2556.40] loss=2.15 avg=2.27
[1368 | 2558.05] loss=2.46 avg=2.28
[1369 | 2559.70] loss=2.32 avg=2.28
[1370 | 2561.34] loss=2.53 avg=2.28
[1371 | 2562.99] loss=2.40 avg=2.28
[1372 | 2564.64] loss=2.35 avg=2.28
[1373 | 2566.29] loss=2.18 avg=2.28
[1374 | 2567.93] loss=2.34 avg=2.28
[1375 | 2569.58] loss=2.40 avg=2.28
[1376 | 2571.23] loss=2.11 avg=2.28
[1377 | 2572.87] loss=2.28 avg=2.28
[1378 | 2574.52] loss=2.32 avg=2.28
[1379 | 2576.16] loss=2.40 avg=2.28
[1380 | 2577.81] loss=2.23 avg=2.28
[1381 | 2579.45] loss=2.38 avg=2.28
[1382 | 2581.10] loss=2.22 avg=2.28
[1383 | 2582.74] loss=2.41 avg=2.28
[1384 | 2584.38] loss=2.12 avg=2.28
[1385 | 2586.03] loss=2.35 avg=2.28
[1386 | 2587.68] loss=2.30 avg=2.28
[1387 | 2589.32] loss=2.23 avg=2.28
[1388 | 2590.97] loss=2.13 avg=2.28
[1389 | 2592.62] loss=2.28 avg=2.28
[1390 | 2594.26] loss=2.26 avg=2.28
[1391 | 2595.91] loss=2.30 avg=2.28
[1392 | 2597.55] loss=2.21 avg=2.28
[1393 | 2599.19] loss=2.22 avg=2.28
[1394 | 2600.83] loss=2.15 avg=2.28
[1395 | 2602.48] loss=2.41 avg=2.28
[1396 | 2604.12] loss=2.22 avg=2.28
[1397 | 2605.76] loss=2.24 avg=2.28
[1398 | 2607.40] loss=2.32 avg=2.28
[1399 | 2609.03] loss=2.30 avg=2.28
Generating samples...
======== SAMPLE 1 ========
everything and everything
<|endoftext|>

It's not about you in
 the end it's about how you
deal with it in life
<|endoftext|>

The first video
 is a success and the next
one is more like a
<|endoftext|>

Lol i don't wanna
 talk about it yet but its on
the screen again
<|endoftext|>

I love my life its
 so good for someone else how
much do i lose tho
<|endoftext|>

I always wanna
 see me so i never get
to see u yet lol
<|endoftext|>

I haven't stopped being
 surprised my whole life cause I
just never understand
<|endoftext|>

if i'm gonna make
 money and you're the only
one I will have a fuck
<|endoftext|>

Came around the sun
 and it was too fucking late
for a damn sun
<|endoftext|>

I don't believe in
 miracles but if only
God wanted to do something
<|endoftext|>

i'm getting pretty
 used to seeing women on
twitter right now lol
<|endoftext|>

Catch the movie on
 Netflix or Stream with the
internet still on
<|endoftext|>

this is a stupid
 idea to put a bullet
in a bottle
<|endoftext|>

No one ever said
 you were perfect no one said
you were not special
<|endoftext|>

I swear no one ever
 will be allowed to tell you
about your ass
<|endoftext|>

i always get stuck
 in the middle and end up
making shit up lol
<|endoftext|>

Sometimes you just gotta
 trust in the people you know
You got me right now
<|endoftext|>

Sometimes when your hair
 is starting to dry you need
to go to the doctor
<|endoftext|>

i'm a complete mess
 but today is a good day
for me i love it
<|endoftext|>

Sometimes you gotta
 be able to trust that something
are going to fall
<|endoftext|>

I got no real boyfriend
 and I'm fine but I'd rather
have this ass manfriend over
<|endoftext|>

So far all of our
 tickets are sold out and we have
not even gotten back to
<|endoftext|>

i just wanna go
 to the beach so i can just cry
the whole time i feel
<|endoftext|>

I really need to
 get these shoes so i can go
back on twitter i
<|endoftext|>

I'm so tired of
 being bullied and always
having to fix shit
<|endoftext|>

you should check out my
 youtube channel for tips
and tricks to have nice hair
<|endoftext|>

When people talk about
 a person as if they're not
there just be a lie
<|endoftext|>

There's a man who just
 doesn't exist He only
gives you the space to
<|endoftext|>

Don't forget one last
 thing don't look at this clock
like a joke or a
<|endoftext|>

i'll be going to
 the gym today i can't wait
for my gym time right
<|endoftext|>

I think being on
 Twitter helped a lot with
all my work needs now
<|endoftext|>

I'm so excited
 for my friends and this is the
perfect excuse to
<|endoftext|>

When people try to
 tell you what to do for them
their heads hurt so bad
<|endoftext|>

This is such a great
 idea and I hope you
get around to it
<|endoftext|>

When a boy says you
 made him feel good and you
said you could be him
<|endoftext|>

Sometimes things happen
 too fast it's so weird and you
don't know what to do
<|endoftext|>

The more I talk to
 the more I realize that
it didn't all come from
<|endoftext|>

Not even trying
 to be rude and talk shit to
a kid this is great
<|endoftext|>

My parents will be


[1400 | 2632.35] loss=2.50 avg=2.28
[1401 | 2633.99] loss=2.35 avg=2.28
[1402 | 2635.63] loss=2.24 avg=2.28
[1403 | 2637.26] loss=2.25 avg=2.28
[1404 | 2638.90] loss=2.24 avg=2.28
[1405 | 2640.53] loss=2.26 avg=2.28
[1406 | 2642.17] loss=2.35 avg=2.28
[1407 | 2643.81] loss=2.12 avg=2.28
[1408 | 2645.44] loss=2.13 avg=2.28
[1409 | 2647.08] loss=2.35 avg=2.28
[1410 | 2648.71] loss=2.13 avg=2.28
[1411 | 2650.35] loss=2.24 avg=2.28
[1412 | 2651.98] loss=2.27 avg=2.28
[1413 | 2653.62] loss=2.30 avg=2.28
[1414 | 2655.25] loss=2.35 avg=2.28
[1415 | 2656.88] loss=2.23 avg=2.28
[1416 | 2658.52] loss=2.10 avg=2.28
[1417 | 2660.15] loss=2.15 avg=2.27
[1418 | 2661.79] loss=2.40 avg=2.28
[1419 | 2663.41] loss=2.29 avg=2.28
[1420 | 2665.05] loss=2.31 avg=2.28
[1421 | 2666.68] loss=2.36 avg=2.28
[1422 | 2668.32] loss=2.24 avg=2.28
[1423 | 2669.95] loss=2.27 avg=2.28
[1424 | 2671.59] loss=1.95 avg=2.27
[1425 | 2673.22] loss=2.07 avg=2.27
[1426 | 2674.86] loss=2.35 avg=2.27
[1427 | 2676.49] loss=2.32 avg=2.27
[1428 | 2678.12] loss=2.12 avg=2.27
[1429 | 2679.76] loss=2.29 avg=2.27
[1430 | 2681.39] loss=2.38 avg=2.27
[1431 | 2683.03] loss=2.43 avg=2.27
[1432 | 2684.66] loss=2.03 avg=2.27
[1433 | 2686.29] loss=2.32 avg=2.27
[1434 | 2687.92] loss=2.24 avg=2.27
[1435 | 2689.56] loss=2.24 avg=2.27
[1436 | 2691.19] loss=2.37 avg=2.27
[1437 | 2692.83] loss=2.16 avg=2.27
[1438 | 2694.47] loss=2.44 avg=2.27
[1439 | 2696.09] loss=2.41 avg=2.27
[1440 | 2697.73] loss=2.15 avg=2.27
[1441 | 2699.37] loss=2.22 avg=2.27
[1442 | 2701.00] loss=2.28 avg=2.27
[1443 | 2702.64] loss=2.16 avg=2.27
[1444 | 2704.27] loss=2.30 avg=2.27
[1445 | 2705.90] loss=2.32 avg=2.27
[1446 | 2707.55] loss=2.31 avg=2.27
[1447 | 2709.18] loss=2.39 avg=2.27
[1448 | 2710.82] loss=2.31 avg=2.27
[1449 | 2712.45] loss=2.23 avg=2.27
[1450 | 2714.09] loss=2.14 avg=2.27
[1451 | 2715.72] loss=2.29 avg=2.27
[1452 | 2717.36] loss=2.23 avg=2.27
[1453 | 2718.99] loss=2.18 avg=2.27
[1454 | 2720.63] loss=2.21 avg=2.27
[1455 | 2722.27] loss=2.16 avg=2.27
[1456 | 2723.91] loss=2.15 avg=2.27
[1457 | 2725.54] loss=2.13 avg=2.27
[1458 | 2727.18] loss=2.42 avg=2.27
[1459 | 2728.81] loss=2.26 avg=2.27
[1460 | 2730.45] loss=2.40 avg=2.27
[1461 | 2732.08] loss=2.25 avg=2.27
[1462 | 2733.72] loss=2.36 avg=2.27
[1463 | 2735.36] loss=2.33 avg=2.27
[1464 | 2737.00] loss=2.13 avg=2.27
[1465 | 2738.64] loss=2.27 avg=2.27
[1466 | 2740.28] loss=2.34 avg=2.27
[1467 | 2741.91] loss=2.14 avg=2.27
[1468 | 2743.55] loss=2.17 avg=2.27
[1469 | 2745.19] loss=2.21 avg=2.27
[1470 | 2746.82] loss=2.26 avg=2.27
[1471 | 2748.45] loss=2.16 avg=2.27
[1472 | 2750.09] loss=2.13 avg=2.26
[1473 | 2751.73] loss=2.13 avg=2.26
[1474 | 2753.37] loss=2.27 avg=2.26
[1475 | 2755.01] loss=2.16 avg=2.26
[1476 | 2756.66] loss=2.99 avg=2.27
[1477 | 2758.29] loss=2.28 avg=2.27
[1478 | 2759.93] loss=2.33 avg=2.27
[1479 | 2761.57] loss=2.23 avg=2.27
[1480 | 2763.22] loss=2.30 avg=2.27
[1481 | 2764.85] loss=2.28 avg=2.27
[1482 | 2766.49] loss=2.21 avg=2.27
[1483 | 2768.13] loss=2.28 avg=2.27
[1484 | 2769.77] loss=2.16 avg=2.27
[1485 | 2771.40] loss=2.45 avg=2.27
[1486 | 2773.04] loss=2.16 avg=2.27
[1487 | 2774.67] loss=2.30 avg=2.27
[1488 | 2776.31] loss=2.18 avg=2.27
[1489 | 2777.95] loss=2.29 avg=2.27
[1490 | 2779.59] loss=2.29 avg=2.27
[1491 | 2781.24] loss=2.49 avg=2.27
[1492 | 2782.87] loss=2.20 avg=2.27
[1493 | 2784.51] loss=2.27 avg=2.27
[1494 | 2786.16] loss=2.29 avg=2.27
[1495 | 2787.80] loss=2.06 avg=2.27
[1496 | 2789.43] loss=2.07 avg=2.27
[1497 | 2791.07] loss=2.19 avg=2.27
[1498 | 2792.72] loss=2.42 avg=2.27
[1499 | 2794.35] loss=2.40 avg=2.27
Saving checkpoint/run1/model-1500
Generating samples...
======== SAMPLE 1 ========
|endoftext|>

You do not understand
 me you only understand
how hard you have it
<|endoftext|>

i like these people
 i like them i like them i
like them i like
<|endoftext|>

A real person is
 not someone who acts like
a piece of ass
<|endoftext|>

If you're not proud of
 your accomplishments you'll do
a better job after
<|endoftext|>

It's funny when
 people ask me questions and
it ends in
<|endoftext|>

the person who is
 the most annoying has
a really good brain
<|endoftext|>

I get nervous at
 the thought of coming home it
hurt my mood so bad
<|endoftext|>

My daughter just told
 me her dad is really cute
her dad was so weird
<|endoftext|>

You're not a real
 person because it's easy for
us to tell it's you
<|endoftext|>

Can someone explain
 me how I should live my life
in order not to die
<|endoftext|>

How is my car
 still alive after I pulled
it out of the driveway
<|endoftext|>

i forgot about
 all my friends who are all gone
so i miss them all
<|endoftext|>

Won't ever look
 back on this night for a second
since last year yay
<|endoftext|>

I got so much going
 on my life right now but I'm
just ready to go
<|endoftext|>

I really need to
 find someone for a long term
partner to support me
<|endoftext|>

I'm feeling really
 lucky to have a man like
your friend today thank
<|endoftext|>

Just woke up to
 this It's a beautiful piece
of music by Taylor Swift
<|endoftext|>

Sisters love you just
 keep saying you don't know
I love you so much
<|endoftext|>

If you ask someone
 to give you what they didn't
give you then it doesn't
<|endoftext|>

So this was a
 meeting between the state
of Florida and Detroit
<|endoftext|>

A true gentleman
 does not give a fuck who you
are you're good or
<|endoftext|>

Can someone help me
 get my life together I
don't feel ready
<|endoftext|>

I'm so happy for
 all the people who voted in
the same place as me
<|endoftext|>

Sometimes something's bigger
 than you can perceive It's
always bigger than you
<|endoftext|>

I have had many
 bad dreams about you I'm
getting over it
<|endoftext|>

Lol I never know
 how to answer a question
I'm always so fast
<|endoftext|>

the man who is
 making me so happy has
taken my boyfriend away
<|endoftext|>

I really wanted
 to be a parent I need
to see their faces
<|endoftext|>

When someone says bad
 things about you the worst
thing they can do is say
<|endoftext|>

I'm really getting
 used to how much people like
you say lol I love you
<|endoftext|>

People that can't say
 much are only good in a
way that doesn't mean much
<|endoftext|>

Bitch I hope she's
 going to be a hero but
I just don't see it
<|endoftext|>

I hate the way someone
 gets into my ass and leaves
it so slow lol i
<|endoftext|>

Not anymore Can't
 wait tomorrow I'm done it
all this week to me
<|endoftext|>

Lol I gotta work
 tomorrow I just got off
school so I'll go home
<|endoftext|>

Why are people
 getting mad when someone don't
have a ticket lol I
<|endoftext|>

I never understood
 the irony of it All
I did was say so
<|endoftext|>

Do some people give
 a fuck about how much they
love you or shit lol
<|endoftext|

[1500 | 2828.33] loss=2.12 avg=2.27
[1501 | 2830.03] loss=2.35 avg=2.27
[1502 | 2831.74] loss=2.19 avg=2.27
[1503 | 2833.44] loss=2.41 avg=2.27
[1504 | 2835.14] loss=2.37 avg=2.27
[1505 | 2836.82] loss=2.44 avg=2.27
[1506 | 2838.50] loss=2.21 avg=2.27
[1507 | 2840.17] loss=2.35 avg=2.27
[1508 | 2841.84] loss=2.20 avg=2.27
[1509 | 2843.49] loss=2.24 avg=2.27
[1510 | 2845.15] loss=2.29 avg=2.27
[1511 | 2846.80] loss=2.30 avg=2.27
[1512 | 2848.45] loss=2.32 avg=2.27
[1513 | 2850.10] loss=2.34 avg=2.27
[1514 | 2851.75] loss=2.22 avg=2.27
[1515 | 2853.39] loss=2.19 avg=2.27
[1516 | 2855.03] loss=2.21 avg=2.27
[1517 | 2856.67] loss=2.30 avg=2.27
[1518 | 2858.30] loss=2.28 avg=2.27
[1519 | 2859.94] loss=2.15 avg=2.27
[1520 | 2861.57] loss=2.16 avg=2.27
[1521 | 2863.20] loss=2.30 avg=2.27
[1522 | 2864.83] loss=2.26 avg=2.27
[1523 | 2866.45] loss=2.30 avg=2.27
[1524 | 2868.07] loss=2.17 avg=2.27
[1525 | 2869.69] loss=2.08 avg=2.27
[1526 | 2871.31] loss=2.28 avg=2.27
[1527 | 2872.92] loss=2.26 avg=2.27
[1528 | 2874.54] loss=2.24 avg=2.27
[1529 | 2876.16] loss=2.06 avg=2.26
[1530 | 2877.78] loss=2.07 avg=2.26
[1531 | 2879.40] loss=2.35 avg=2.26
[1532 | 2881.01] loss=2.36 avg=2.26
[1533 | 2882.64] loss=2.31 avg=2.26
[1534 | 2884.26] loss=2.22 avg=2.26
[1535 | 2885.88] loss=2.39 avg=2.26
[1536 | 2887.50] loss=2.25 avg=2.26
[1537 | 2889.12] loss=2.24 avg=2.26
[1538 | 2890.74] loss=2.28 avg=2.26
[1539 | 2892.37] loss=2.24 avg=2.26
[1540 | 2893.99] loss=2.40 avg=2.27
[1541 | 2895.62] loss=2.28 avg=2.27
[1542 | 2897.25] loss=2.36 avg=2.27
[1543 | 2898.88] loss=2.16 avg=2.27
[1544 | 2900.52] loss=2.18 avg=2.26
[1545 | 2902.16] loss=2.25 avg=2.26
[1546 | 2903.80] loss=2.21 avg=2.26
[1547 | 2905.43] loss=2.26 avg=2.26
[1548 | 2907.07] loss=2.36 avg=2.27
[1549 | 2908.72] loss=2.30 avg=2.27
[1550 | 2910.36] loss=2.19 avg=2.26
[1551 | 2912.00] loss=2.01 avg=2.26
[1552 | 2913.64] loss=2.24 avg=2.26
[1553 | 2915.29] loss=2.27 avg=2.26
[1554 | 2916.94] loss=2.27 avg=2.26
[1555 | 2918.58] loss=2.34 avg=2.26
[1556 | 2920.23] loss=2.35 avg=2.26
[1557 | 2921.89] loss=2.21 avg=2.26
[1558 | 2923.54] loss=2.33 avg=2.26
[1559 | 2925.18] loss=2.21 avg=2.26
[1560 | 2926.83] loss=2.45 avg=2.27
[1561 | 2928.48] loss=2.25 avg=2.27
[1562 | 2930.13] loss=2.18 avg=2.26
[1563 | 2931.77] loss=2.19 avg=2.26
[1564 | 2933.42] loss=2.34 avg=2.26
[1565 | 2935.06] loss=2.26 avg=2.26
[1566 | 2936.70] loss=2.17 avg=2.26
[1567 | 2938.35] loss=2.19 avg=2.26
[1568 | 2939.99] loss=2.34 avg=2.26
[1569 | 2941.63] loss=2.31 avg=2.26
[1570 | 2943.28] loss=2.22 avg=2.26
[1571 | 2944.93] loss=2.30 avg=2.26
[1572 | 2946.57] loss=2.17 avg=2.26
[1573 | 2948.21] loss=2.22 avg=2.26
[1574 | 2949.86] loss=2.28 avg=2.26
[1575 | 2951.50] loss=2.36 avg=2.26
[1576 | 2953.14] loss=2.20 avg=2.26
[1577 | 2954.78] loss=2.14 avg=2.26
[1578 | 2956.42] loss=2.27 avg=2.26
[1579 | 2958.06] loss=2.19 avg=2.26
[1580 | 2959.70] loss=2.23 avg=2.26
[1581 | 2961.33] loss=2.36 avg=2.26
[1582 | 2962.97] loss=2.37 avg=2.26
[1583 | 2964.61] loss=2.14 avg=2.26
[1584 | 2966.25] loss=2.14 avg=2.26
[1585 | 2967.89] loss=2.46 avg=2.26
[1586 | 2969.52] loss=2.33 avg=2.26
[1587 | 2971.17] loss=2.34 avg=2.26
[1588 | 2972.81] loss=2.24 avg=2.26
[1589 | 2974.44] loss=2.28 avg=2.26
[1590 | 2976.07] loss=2.41 avg=2.27
[1591 | 2977.71] loss=2.22 avg=2.27
[1592 | 2979.34] loss=2.29 avg=2.27
[1593 | 2980.98] loss=2.10 avg=2.26
[1594 | 2982.62] loss=2.27 avg=2.26
[1595 | 2984.26] loss=2.19 avg=2.26
[1596 | 2985.89] loss=2.28 avg=2.26
[1597 | 2987.53] loss=2.24 avg=2.26
[1598 | 2989.17] loss=2.08 avg=2.26
[1599 | 2990.80] loss=2.36 avg=2.26
Generating samples...
======== SAMPLE 1 ========
 about why everyone in the world loves us anyway
and there's nothing I can do
to change it for them
<|endoftext|>

I finally bought a
 new phone for Christmas I must
be thankful for it
<|endoftext|>

Don't be a fucking
 asshole around my sweet
baby girl You know
<|endoftext|>

Devin Townsend is the
 best player in the NBA
And that's saying something
<|endoftext|>

If u ever feel
 like you don't feel the same in
anyway remember
<|endoftext|>

Lol I feel like the
 devil is in the attic but
he only moved this morning
<|endoftext|>

I just want people
 who care about me to come visit
in my dreams thank you
<|endoftext|>

I know it's the
 summer but i wanna go
out for the weekend
<|endoftext|>

I love the people
 in my life thank u for that
great community
<|endoftext|>

I love being away
 from people who make me sad
and tired lol oh my god
<|endoftext|>

i'm going to get
 a new job tomorrow and
i'm so excited
<|endoftext|>

Bitches be real
 mean about something so they
would take advantage
<|endoftext|>

I'm not going through
 my shit like everyone else
but I still have the heart
<|endoftext|>

That's not even the
 best line I saw in the
game But that was awful
<|endoftext|>

i'm gonna cry while
 the movie starts again to
keep myself from crying
<|endoftext|>

if only i had
 a good friend i feel like she
needs a good guy too
<|endoftext|>

My mom's going to
 kill me but I will not
take the blame I'll wait
<|endoftext|>

Sometimes you have to
 make sacrifices and it's
really hard to do
<|endoftext|>

The first person to
 put a new iPhone case on
my phone looks at me
<|endoftext|>

I've been watching the
 show that's a bit creepy but
always enjoyable
<|endoftext|>

I'm going to have
 a big party for my boyfriend
at home today x
<|endoftext|>

This woman has done
 such a great job helping me
know how to move on
<|endoftext|>

the only person
 who cares about your music
is your family members
<|endoftext|>

Y'all really don't know
 jack shit about me I just
have a few close friends
<|endoftext|>

i was so bored in
 college last friday and now
i miss school like a motherfucker
<|endoftext|>

I can only hope
 that I'll see you one day like
im that special day
<|endoftext|>

Worth repeating I
 still believe in that I was
on the moon with you
<|endoftext|>

That's a pretty
 impressive collection of
pictures and a lot of
<|endoftext|>

The whole time I just
 was thinking this is what I've
been doing and then my
head hit the wall lol
<|endoftext|>

It's a bit out
 there for you to look for some
place that gets the results
<|endoftext|>

If nothing else I think
 he just knows the time for
a better situation
<|endoftext|>

It's amazing how
 it just might be the best
I've ever been in
<|endoftext|>

What a beautiful
 beautiful day and hope all
the best to all the
<|endoftext|>

I'm glad you're well That's
 the type of time that makes my
heart beat fast again
<|endoftext|>

It's so hard to be
 there for someone when you're
undervalued too
<|endoftext|>

How am I doing
 today I have such a
sad story to tell
<|endoftext|>

My dad is watching
 the Knicks win because he
was a Knicks fan
<|endoftext|>

I'm really really
 confused why I never let
my

[1600 | 3014.28] loss=2.30 avg=2.26
[1601 | 3015.91] loss=2.26 avg=2.26
[1602 | 3017.55] loss=2.01 avg=2.26
[1603 | 3019.18] loss=2.12 avg=2.26
[1604 | 3020.81] loss=2.35 avg=2.26
[1605 | 3022.44] loss=2.44 avg=2.26
[1606 | 3024.07] loss=2.12 avg=2.26
